COD_ARMADOR,COD_LOCAL_ORIGENS,COD_LOCAL_DESTINOS,MIN_INTAKE,MAX_INTAKE,FRETE_POR_TON,TEMPO_IDA,TEMPO_IDA_VOLTA
COLOMBO,Santos,Rlyeh;Lyngard;Seireitei,72000,72000,"54,19384995",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Seireitei;Nassauia,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Seireitei;Nassauia,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Seireitei;Yjigar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Seireitei;Yjigar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Seireitei;Zuldazar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Seireitei;Zuldazar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Nassauia,58000,58000,"50,33348946",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Nassauia,72000,72000,"53,70574079",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Nassauia;Namek,58000,58000,"51,678944",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Nassauia;Namek,72000,72000,"55,00320668",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Nassauia;Konoha,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Nassauia;Konoha,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Nassauia;Ulthar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Nassauia;Ulthar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Nassauia;Lothlorien,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Nassauia;Lothlorien,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Ngorim;Nassauia,58000,58000,"51,0759137",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Ngorim;Nassauia,72000,72000,"54,3334211",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Ngorim;Yjigar,58000,58000,"51,0759137",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Ngorim;Yjigar,72000,72000,"54,3334211",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Ngorim;Zuldazar,58000,58000,"51,0759137",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Ngorim;Zuldazar,72000,72000,"54,3334211",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Namek;Yjigar,58000,58000,"51,678944",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Namek;Yjigar,72000,72000,"55,00320668",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Namek;Zuldazar,58000,58000,"51,678944",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Namek;Zuldazar,72000,72000,"55,00320668",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Konoha;Yjigar,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Konoha;Yjigar,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Konoha;Zuldazar,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Konoha;Zuldazar,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Ulthar,58000,58000,"50,74041586",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Ulthar,72000,72000,"54,19384995",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Ulthar;Yjigar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Ulthar;Yjigar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Ulthar;Zuldazar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Ulthar;Zuldazar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Lothlorien;Yjigar,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Lothlorien;Yjigar,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Lothlorien;Zuldazar,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Lothlorien;Zuldazar,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Yjigar,58000,58000,"50,33348946",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Yjigar,72000,72000,"53,70574079",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Zuldazar,58000,58000,"50,33348946",2,3
COLOMBO,Santos,Rlyeh;Lyngard;Zuldazar,72000,72000,"53,70574079",2,3
COLOMBO,Santos,Rlyeh;Seireitei,58000,58000,"48,91617344",2,3
COLOMBO,Santos,Rlyeh;Seireitei,72000,72000,"52,39891818",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Nassauia;Tahlenwald,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Nassauia;Tahlenwald,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Nassauia;Dirtmouth,58000,58000,"52,08630331",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Nassauia;Dirtmouth,72000,72000,"55,44921058",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Nassauia;Marineford,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Nassauia;Marineford,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Tahlenwald,58000,58000,"50,74041586",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Tahlenwald,72000,72000,"54,19384995",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Tahlenwald;Yjigar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Tahlenwald;Yjigar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Tahlenwald;Zuldazar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Tahlenwald;Zuldazar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Dirtmouth,58000,58000,"50,82699595",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Dirtmouth,72000,72000,"54,27182266",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Dirtmouth;Yjigar,58000,58000,"52,08630331",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Dirtmouth;Yjigar,72000,72000,"55,44921058",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Dirtmouth;Zuldazar,58000,58000,"52,08630331",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Dirtmouth;Zuldazar,72000,72000,"55,44921058",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Marineford,58000,58000,"50,74041586",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Marineford,72000,72000,"54,19384995",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Marineford;Yjigar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Marineford;Yjigar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Marineford;Zuldazar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Seireitei;Marineford;Zuldazar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Nassauia,58000,58000,"48,30838123",2,3
COLOMBO,Santos,Rlyeh;Nassauia,72000,72000,"51,7002827",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Namek;Tahlenwald,58000,58000,"51,678944",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Namek;Tahlenwald,72000,72000,"55,00320668",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Namek;Dirtmouth,58000,58000,"51,76552409",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Namek;Dirtmouth,72000,72000,"55,08117939",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Namek;Marineford,58000,58000,"51,678944",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Namek;Marineford,72000,72000,"55,00320668",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Tahlenwald,58000,58000,"50,33348946",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Tahlenwald,72000,72000,"53,70574079",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Tahlenwald;Konoha,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Tahlenwald;Konoha,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Tahlenwald;Ulthar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Tahlenwald;Ulthar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Tahlenwald;Lothlorien,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Tahlenwald;Lothlorien,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Dirtmouth,58000,58000,"50,42006954",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Dirtmouth,72000,72000,"53,7837135",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Dirtmouth;Konoha,58000,58000,"51,22742885",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Dirtmouth;Konoha,72000,72000,"54,46987334",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Dirtmouth;Ulthar,58000,58000,"52,08630331",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Dirtmouth;Ulthar,72000,72000,"55,44921058",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Dirtmouth;Lothlorien,58000,58000,"51,22742885",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Dirtmouth;Lothlorien,72000,72000,"54,46987334",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Konoha,58000,58000,"49,3793769",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Konoha,72000,72000,"52,68117939",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Konoha;Marineford,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Konoha;Marineford,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Marineford,58000,58000,"50,33348946",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Marineford,72000,72000,"53,70574079",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Marineford;Ulthar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Marineford;Ulthar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Marineford;Lothlorien,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Marineford;Lothlorien,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Lothlorien,58000,58000,"49,3793769",2,3
COLOMBO,Santos,Rlyeh;Nassauia;Lothlorien,72000,72000,"52,68117939",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Nassauia,58000,58000,"49,31444184",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Nassauia,72000,72000,"52,62269986",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Nassauia;Tahlenwald,58000,58000,"51,0759137",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Nassauia;Tahlenwald,72000,72000,"54,3334211",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Nassauia;Dirtmouth,58000,58000,"51,16249379",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Nassauia;Dirtmouth,72000,72000,"54,41139381",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Nassauia;Marineford,58000,58000,"51,0759137",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Nassauia;Marineford,72000,72000,"54,3334211",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Tahlenwald;Yjigar,58000,58000,"51,0759137",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Tahlenwald;Yjigar,72000,72000,"54,3334211",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Tahlenwald;Zuldazar,58000,58000,"51,0759137",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Tahlenwald;Zuldazar,72000,72000,"54,3334211",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Dirtmouth;Yjigar,58000,58000,"51,16249379",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Dirtmouth;Yjigar,72000,72000,"54,41139381",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Dirtmouth;Zuldazar,58000,58000,"51,16249379",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Dirtmouth;Zuldazar,72000,72000,"54,41139381",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Marineford;Yjigar,58000,58000,"51,0759137",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Marineford;Yjigar,72000,72000,"54,3334211",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Marineford;Zuldazar,58000,58000,"51,0759137",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Marineford;Zuldazar,72000,72000,"54,3334211",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Yjigar,58000,58000,"49,31444184",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Yjigar,72000,72000,"52,62269986",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Zuldazar,58000,58000,"49,31444184",2,3
COLOMBO,Santos,Rlyeh;Ngorim;Zuldazar,72000,72000,"52,62269986",2,3
COLOMBO,Santos,Rlyeh;Namek;Tahlenwald;Yjigar,58000,58000,"51,678944",2,3
COLOMBO,Santos,Rlyeh;Namek;Tahlenwald;Yjigar,72000,72000,"55,00320668",2,3
COLOMBO,Santos,Rlyeh;Namek;Tahlenwald;Zuldazar,58000,58000,"51,678944",2,3
COLOMBO,Santos,Rlyeh;Namek;Tahlenwald;Zuldazar,72000,72000,"55,00320668",2,3
COLOMBO,Santos,Rlyeh;Namek;Dirtmouth;Yjigar,58000,58000,"51,76552409",2,3
COLOMBO,Santos,Rlyeh;Namek;Dirtmouth;Yjigar,72000,72000,"55,08117939",2,3
COLOMBO,Santos,Rlyeh;Namek;Dirtmouth;Zuldazar,58000,58000,"51,76552409",2,3
COLOMBO,Santos,Rlyeh;Namek;Dirtmouth;Zuldazar,72000,72000,"55,08117939",2,3
COLOMBO,Santos,Rlyeh;Namek;Marineford;Yjigar,58000,58000,"51,678944",2,3
COLOMBO,Santos,Rlyeh;Namek;Marineford;Yjigar,72000,72000,"55,00320668",2,3
COLOMBO,Santos,Rlyeh;Namek;Marineford;Zuldazar,58000,58000,"51,678944",2,3
COLOMBO,Santos,Rlyeh;Namek;Marineford;Zuldazar,72000,72000,"55,00320668",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald,58000,58000,"49,08673621",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Konoha;Yjigar,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Konoha;Yjigar,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Konoha;Zuldazar,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Konoha;Zuldazar,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Ulthar,58000,58000,"50,74041586",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Ulthar,72000,72000,"54,19384995",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Ulthar;Yjigar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Ulthar;Yjigar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Ulthar;Zuldazar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Ulthar;Zuldazar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Lothlorien;Yjigar,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Lothlorien;Yjigar,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Lothlorien;Zuldazar,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Lothlorien;Zuldazar,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Yjigar,58000,58000,"50,33348946",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Yjigar,72000,72000,"53,70574079",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Zuldazar,58000,58000,"50,33348946",2,3
COLOMBO,Santos,Rlyeh;Tahlenwald;Zuldazar,72000,72000,"53,70574079",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth,58000,58000,"49,1733163",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth,72000,72000,"52,60632559",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Konoha;Yjigar,58000,58000,"51,22742885",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Konoha;Yjigar,72000,72000,"54,46987334",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Konoha;Zuldazar,58000,58000,"51,22742885",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Konoha;Zuldazar,72000,72000,"54,46987334",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Ulthar,58000,58000,"50,82699595",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Ulthar,72000,72000,"54,27182266",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Ulthar;Yjigar,58000,58000,"52,08630331",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Ulthar;Yjigar,72000,72000,"55,44921058",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Ulthar;Zuldazar,58000,58000,"52,08630331",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Ulthar;Zuldazar,72000,72000,"55,44921058",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Lothlorien;Yjigar,58000,58000,"51,22742885",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Lothlorien;Yjigar,72000,72000,"54,46987334",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Lothlorien;Zuldazar,58000,58000,"51,22742885",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Lothlorien;Zuldazar,72000,72000,"54,46987334",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Yjigar,58000,58000,"50,42006954",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Yjigar,72000,72000,"53,7837135",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Zuldazar,58000,58000,"50,42006954",2,3
COLOMBO,Santos,Rlyeh;Dirtmouth;Zuldazar,72000,72000,"53,7837135",2,3
COLOMBO,Santos,Rlyeh;Konoha;Marineford;Yjigar,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Konoha;Marineford;Yjigar,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Konoha;Marineford;Zuldazar,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Konoha;Marineford;Zuldazar,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Konoha;Yjigar,58000,58000,"49,3793769",2,3
COLOMBO,Santos,Rlyeh;Konoha;Yjigar,72000,72000,"52,68117939",2,3
COLOMBO,Santos,Rlyeh;Konoha;Zuldazar,58000,58000,"49,3793769",2,3
COLOMBO,Santos,Rlyeh;Konoha;Zuldazar,72000,72000,"52,68117939",2,3
COLOMBO,Santos,Rlyeh;Marineford,58000,58000,"49,08673621",2,3
COLOMBO,Santos,Rlyeh;Marineford,72000,72000,"52,52835288",2,3
COLOMBO,Santos,Rlyeh;Marineford;Ulthar,58000,58000,"50,74041586",2,3
COLOMBO,Santos,Rlyeh;Marineford;Ulthar,72000,72000,"54,19384995",2,3
COLOMBO,Santos,Rlyeh;Marineford;Ulthar;Yjigar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Marineford;Ulthar;Yjigar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Marineford;Ulthar;Zuldazar,58000,58000,"51,99972322",2,3
COLOMBO,Santos,Rlyeh;Marineford;Ulthar;Zuldazar,72000,72000,"55,37123787",2,3
COLOMBO,Santos,Rlyeh;Marineford;Lothlorien;Yjigar,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Marineford;Lothlorien;Yjigar,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Marineford;Lothlorien;Zuldazar,58000,58000,"51,14084876",2,3
COLOMBO,Santos,Rlyeh;Marineford;Lothlorien;Zuldazar,72000,72000,"54,39190064",2,3
COLOMBO,Santos,Rlyeh;Marineford;Yjigar,58000,58000,"50,33348946",2,3
COLOMBO,Santos,Rlyeh;Marineford;Yjigar,72000,72000,"53,70574079",2,3
COLOMBO,Santos,Rlyeh;Marineford;Zuldazar,58000,58000,"50,33348946",2,3
COLOMBO,Santos,Rlyeh;Marineford;Zuldazar,72000,72000,"53,70574079",2,3
COLOMBO,Santos,Rlyeh;Ulthar,58000,58000,"48,91617344",2,3
COLOMBO,Santos,Rlyeh;Ulthar,72000,72000,"52,39891818",2,3
COLOMBO,Santos,Rlyeh;Lothlorien;Yjigar,58000,58000,"49,3793769",2,3
COLOMBO,Santos,Rlyeh;Lothlorien;Yjigar,72000,72000,"52,68117939",2,3
COLOMBO,Santos,Rlyeh;Lothlorien;Zuldazar,58000,58000,"49,3793769",2,3
COLOMBO,Santos,Rlyeh;Lothlorien;Zuldazar,72000,72000,"52,68117939",2,3
COLOMBO,Santos,Rlyeh;Yjigar,58000,58000,"48,30838123",2,3
COLOMBO,Santos,Rlyeh;Yjigar,72000,72000,"51,7002827",2,3
COLOMBO,Santos,Rlyeh;Zuldazar,58000,58000,"48,30838123",2,3
COLOMBO,Santos,Rlyeh;Zuldazar,72000,72000,"51,7002827",2,3
COLOMBO,Santos,Dornfall;Promethea,58000,58000,"37,88495195",2,3
COLOMBO,Santos,Dornfall;Promethea,72000,72000,"36,43589587",2,3
COLOMBO,Santos,Dornfall;Promethea;Nassauia;Konoha,58000,58000,"40,25115884",2,3
COLOMBO,Santos,Dornfall;Promethea;Nassauia;Konoha,72000,72000,"38,45367365",2,3
COLOMBO,Santos,Dornfall;Promethea;Nassauia;Lothlorien,58000,58000,"40,25115884",2,3
COLOMBO,Santos,Dornfall;Promethea;Nassauia;Lothlorien,72000,72000,"38,45367365",2,3
COLOMBO,Santos,Dornfall;Promethea;Ngorim;Nassauia,58000,58000,"40,19943471",2,3
COLOMBO,Santos,Dornfall;Promethea;Ngorim;Nassauia,72000,72000,"38,41200698",2,3
COLOMBO,Santos,Dornfall;Promethea;Ngorim;Yjigar,58000,58000,"40,19943471",2,3
COLOMBO,Santos,Dornfall;Promethea;Ngorim;Yjigar,72000,72000,"38,41200698",2,3
COLOMBO,Santos,Dornfall;Promethea;Ngorim;Zuldazar,58000,58000,"40,19943471",2,3
COLOMBO,Santos,Dornfall;Promethea;Ngorim;Zuldazar,72000,72000,"38,41200698",2,3
COLOMBO,Santos,Dornfall;Promethea;Konoha;Yjigar,58000,58000,"40,25115884",2,3
COLOMBO,Santos,Dornfall;Promethea;Konoha;Yjigar,72000,72000,"38,45367365",2,3
COLOMBO,Santos,Dornfall;Promethea;Konoha;Zuldazar,58000,58000,"40,25115884",2,3
COLOMBO,Santos,Dornfall;Promethea;Konoha;Zuldazar,72000,72000,"38,45367365",2,3
COLOMBO,Santos,Dornfall;Promethea;Lothlorien;Yjigar,58000,58000,"40,25115884",2,3
COLOMBO,Santos,Dornfall;Promethea;Lothlorien;Yjigar,72000,72000,"38,45367365",2,3
COLOMBO,Santos,Dornfall;Promethea;Lothlorien;Zuldazar,58000,58000,"40,25115884",2,3
COLOMBO,Santos,Dornfall;Promethea;Lothlorien;Zuldazar,72000,72000,"38,45367365",2,3
COLOMBO,Santos,Dornfall;Ichoris,58000,58000,"37,54012436",2,3
COLOMBO,Santos,Dornfall;Ichoris,72000,72000,"36,15811809",2,3
COLOMBO,Santos,Dornfall;Ichoris;Nassauia;Konoha,58000,58000,"39,90633126",2,3
COLOMBO,Santos,Dornfall;Ichoris;Nassauia;Konoha,72000,72000,"38,17589587",2,3
COLOMBO,Santos,Dornfall;Ichoris;Nassauia;Lothlorien,58000,58000,"39,90633126",2,3
COLOMBO,Santos,Dornfall;Ichoris;Nassauia;Lothlorien,72000,72000,"38,17589587",2,3
COLOMBO,Santos,Dornfall;Ichoris;Ngorim;Nassauia,58000,58000,"39,85460712",2,3
COLOMBO,Santos,Dornfall;Ichoris;Ngorim;Nassauia,72000,72000,"38,1342292",2,3
COLOMBO,Santos,Dornfall;Ichoris;Ngorim;Yjigar,58000,58000,"39,85460712",2,3
COLOMBO,Santos,Dornfall;Ichoris;Ngorim;Yjigar,72000,72000,"38,1342292",2,3
COLOMBO,Santos,Dornfall;Ichoris;Ngorim;Zuldazar,58000,58000,"39,85460712",2,3
COLOMBO,Santos,Dornfall;Ichoris;Ngorim;Zuldazar,72000,72000,"38,1342292",2,3
COLOMBO,Santos,Dornfall;Ichoris;Konoha;Yjigar,58000,58000,"39,90633126",2,3
COLOMBO,Santos,Dornfall;Ichoris;Konoha;Yjigar,72000,72000,"38,17589587",2,3
COLOMBO,Santos,Dornfall;Ichoris;Konoha;Zuldazar,58000,58000,"39,90633126",2,3
COLOMBO,Santos,Dornfall;Ichoris;Konoha;Zuldazar,72000,72000,"38,17589587",2,3
COLOMBO,Santos,Dornfall;Ichoris;Lothlorien;Yjigar,58000,58000,"39,90633126",2,3
COLOMBO,Santos,Dornfall;Ichoris;Lothlorien;Yjigar,72000,72000,"38,17589587",2,3
COLOMBO,Santos,Dornfall;Ichoris;Lothlorien;Zuldazar,58000,58000,"39,90633126",2,3
COLOMBO,Santos,Dornfall;Ichoris;Lothlorien;Zuldazar,72000,72000,"38,17589587",2,3
COLOMBO,Santos,Dornfall;Askr;Nassauia;Konoha,58000,58000,"39,86322781",2,3
COLOMBO,Santos,Dornfall;Askr;Nassauia;Konoha,72000,72000,"38,11256254",2,3
COLOMBO,Santos,Dornfall;Askr;Nassauia;Lothlorien,58000,58000,"39,86322781",2,3
COLOMBO,Santos,Dornfall;Askr;Nassauia;Lothlorien,72000,72000,"38,11256254",2,3
COLOMBO,Santos,Dornfall;Askr;Ngorim;Nassauia,58000,58000,"39,81150367",2,3
COLOMBO,Santos,Dornfall;Askr;Ngorim;Nassauia,72000,72000,"38,07089587",2,3
COLOMBO,Santos,Dornfall;Askr;Ngorim;Yjigar,58000,58000,"39,81150367",2,3
COLOMBO,Santos,Dornfall;Askr;Ngorim;Yjigar,72000,72000,"38,07089587",2,3
COLOMBO,Santos,Dornfall;Askr;Ngorim;Zuldazar,58000,58000,"39,81150367",2,3
COLOMBO,Santos,Dornfall;Askr;Ngorim;Zuldazar,72000,72000,"38,07089587",2,3
COLOMBO,Santos,Dornfall;Askr;Konoha;Yjigar,58000,58000,"39,86322781",2,3
COLOMBO,Santos,Dornfall;Askr;Konoha;Yjigar,72000,72000,"38,11256254",2,3
COLOMBO,Santos,Dornfall;Askr;Konoha;Zuldazar,58000,58000,"39,86322781",2,3
COLOMBO,Santos,Dornfall;Askr;Konoha;Zuldazar,72000,72000,"38,11256254",2,3
COLOMBO,Santos,Dornfall;Askr;Lothlorien;Yjigar,58000,58000,"39,86322781",2,3
COLOMBO,Santos,Dornfall;Askr;Lothlorien;Yjigar,72000,72000,"38,11256254",2,3
